"","V1","V2","V3","V4","V5","V6"
"1",-1.34616146336804,-0.335018308187518,-0.0610962575422592,-0.552917690108767,1.40470016438411,0.890493554822467
"2",-1.61333596787075,0.291853130018376,1.25873997931382,0.663124528461049,-0.532116744158506,-0.0682649257639884
"3",-1.88884226041049,-0.214198259705174,0.505430342158927,0.129785472953883,0.598200822494614,0.869623882508235
"4",-0.56961207205222,0.771527427273269,1.09707154680908,-1.26075256720567,0.782909505967152,-0.821143840791605
"5",-0.581216516465695,0.654855663717706,1.63750444354938,-0.932385559269751,0.0461412197388481,-0.824899251270486
"6",-1.64844433059666,0.925273133780312,1.09849267502404,0.153780845411384,-0.0969331781358891,-0.432169145483187
"7",0.695024859139739,-1.00891923273081,-0.157541059506231,0.117732045451299,-1.12656484816023,1.48026823580623
"8",-1.30457617845714,-0.38854809384151,-0.182781662344469,0.49009445668097,-0.285172206427588,1.67098368438974
"9",-0.765341490730506,1.01660932001297,0.613269460403114,-1.17147396845728,1.04374979510794,-0.736813116336243
"10",-0.863251360528754,-0.615591464109877,-0.357803392670157,0.475750041634069,-0.458732246318779,1.8196284219935
"11",1.6039257011598,-0.670806418723196,-0.464522585884035,-1.12551017608272,0.702033401711753,-0.0451199221816013
"12",-1.35033818095682,-0.646705104495141,-0.630076697297151,1.06391086957378,0.719778363761163,0.843430749414165
"13",-0.923898636574868,-0.824158776484949,-0.493560785806657,0.327571260862685,0.155624504750055,1.75842243325373
"14",-1.21085741506724,1.57542735730032,0.274636867942709,-0.67313203784079,0.528208812893818,-0.494283585228816
"15",1.43173723362177,-1.09019509414548,-0.305489722340838,-0.645470612786175,-0.425342817979487,1.03476101363021
"16",-0.955696224052309,0.131144375649509,-0.477685287616974,-0.92709542324281,1.61306114937317,0.616271409889412
"17",0.329596302123969,0.63442710658022,1.32366906688132,-1.16098477602215,0.0507096465935282,-1.17741734615689
"18",2.02977700113774,-0.30649221824778,-0.265340352904248,-0.497733305935031,-0.421278707128389,-0.538932416922292
"19",0.945207410792439,0.195372834853577,0.967257010539207,-1.68582236730941,0.106625161106578,-0.528640049982394
"20",-0.42769518938552,-1.02080952558402,-0.645213067891196,-0.225553236281161,0.603604241581815,1.71566677756008
"21",-0.931822748485889,0.150204015344232,-0.0171214425969578,1.87704478448598,-0.584893083734868,-0.4934115250125
"22",-0.933442535854229,-0.173414229515916,0.507353939365981,1.06902153655618,-1.37233870680914,0.902819996257127
"23",1.99973550042468,-0.574053457692089,-0.458569856499687,-0.140604123833209,-0.636756754357903,-0.189751308041788
"24",-0.546858127561788,-0.859119178594496,-0.707767993420325,-0.349879058039903,0.841436046209883,1.62218831140663
"25",1.90268085712952,-0.7505253618799,-0.645685780291752,-0.464239311978942,-0.323767863762905,0.281537460783984
"26",1.9776596994997,-0.624025209458797,-0.46922904785689,-0.112746421537306,-0.676379139422933,-0.0952798812237693
"27",2.0144545026321,-0.547006288508127,-0.436465597084294,-0.107110692694943,-0.545639584954939,-0.378232339389799
"28",1.97014544400647,-0.620518883097911,-0.421743085337313,0.0350195711301863,-0.694522528081594,-0.268380518619837
"29",0.0524953249969276,0.723687739470242,1.51895278811027,-1.01637935279078,-0.242095829924082,-1.03666066986258
"30",1.6531005081513,-1.1496083622411,-0.876129861131623,-0.00117333125836204,-0.0456746391851461,0.419485685664929
"31",2.04055799267833,-0.390105821346976,-0.371410728668171,-0.437479178189236,-0.405080121830654,-0.436482142643296
"32",2.00728748751455,-0.657778215811013,-0.5591933180581,-0.349625423432898,-0.27550678199558,-0.165183748216955
"33",0.143918956396382,0.978434206345736,0.891824808467232,-1.02879463566134,0.424557967682815,-1.40994130323083
"34",-0.347533423700273,1.27085113026718,0.185782471466592,-1.11115295060218,0.999770550431507,-0.997717777862824
"35",2.04046618467756,-0.437014671347201,-0.391784648785406,-0.374728169054224,-0.444606720444124,-0.392331975046608
"36",-0.271122118175214,1.31044477852934,1.01285660125351,-0.0410375323971689,-0.723330560779333,-1.28781116843114
"37",-0.61701470017034,-0.859096319515036,-0.619981636094297,-0.376273607699699,0.849537398394262,1.62282886508511
"38",1.91515136166194,-0.0785158347036253,-0.131840475041681,-0.886103507181533,-0.102473431958522,-0.716218112776575
"39",1.99695267667,-0.199430924490724,-0.229578205449475,-0.66794904611981,-0.264861918313235,-0.63513258229676
"40",2.04104425275479,-0.410236606130706,-0.391513621578285,-0.395060381518456,-0.429973090866374,-0.414260552660967
"41",1.96388468914397,-0.490200863346505,-0.588562604278641,0.0593446412001555,-0.703451910689729,-0.241013952029254
"42",-0.496699678769839,-0.332232642410115,0.565599655782281,-1.59983291236622,0.813579404960592,1.0495861728033
"43",1.21698521109737,0.84033041119303,-0.29217040398715,-1.11440674970113,0.472689526063642,-1.12342799466576
"44",1.42693280788324,-1.02087673474332,-0.789845569229173,-0.773176713088182,0.454527877259909,0.702438331917531
"45",2.00903545923926,-0.704564647712417,-0.494271280817645,-0.220516282857991,-0.311730736815121,-0.277952511036084
"46",1.25436869963503,0.271824590665516,0.210425540343149,-1.46348683094622,0.614865101541931,-0.887997101239406
"47",2.04120032271123,-0.406849222145245,-0.405757296275494,-0.398357754377274,-0.415866277024313,-0.414369772888906
"48",1.85293897225979,-0.920225519720246,-0.740759350343653,-0.333494865699175,-0.0870935208680508,0.228634284371339
"49",1.98672212797902,-0.588146022508415,-0.581346363502238,-0.58123017978817,-0.159105921005943,-0.0768936411742537
"50",1.77828543035373,0.0636112521930919,0.24502295270327,-0.899552744308117,-0.233473032802382,-0.953893858139593
"51",1.62426067127973,-0.95984494337392,-0.48337963614594,-0.32380028375365,-0.667462154422676,0.810226346416459
"52",-0.0259109506378863,-1.15429752826483,-0.656280631380386,-0.457673093042129,0.702577556077265,1.59158464724797
"53",-0.132922520553327,-1.01603486671147,-0.859148279663347,-0.361105042965063,0.813867954137934,1.55534275575527
"54",2.0330176811424,-0.494729689103428,-0.469022806821636,-0.471381043669161,-0.323091997017354,-0.274792144530826
"55",2.04117299268782,-0.410384319194061,-0.423198335251198,-0.402490590760311,-0.40469651920556,-0.400403228276693
"56",1.96828404791048,-0.797137168733171,-0.580705342126905,-0.287616041102324,-0.262401303674582,-0.0404241922735027
"57",2.03407314419717,-0.501526832428768,-0.467105817336665,-0.427993839505354,-0.375651309278467,-0.261795345647911
"58",2.0411071094298,-0.421267284878613,-0.415700859510712,-0.397654435290276,-0.414877118955944,-0.391607410794253
"59",2.03550968017876,-0.477314543542475,-0.475946243969661,-0.449810445204088,-0.31249701044794,-0.319941437014598
"60",1.45977166499309,-0.860573976580873,-0.756732748798307,-0.495791951195608,-0.41381165007522,1.06713866165691
"61",1.98054927350693,-0.582245788251529,-0.537229639970883,-0.401420511519396,-0.532332625933049,0.0726792921679315
"62",1.9337016935032,-0.731510216480944,-0.53999074048966,-0.506571869458781,-0.365369065608771,0.209740198534951
"63",1.08413338810374,-0.826548493265534,-0.87529845208981,-0.128545658517772,-0.646759996426544,1.39301921219591
"64",0.225713842937081,-0.943531472276282,-0.0272896214706487,0.28574620287134,-1.16152393976958,1.62088498770809
"65",1.94481117490479,-0.696720067539034,-0.582043228484345,-0.626335279920915,-0.0345514261837374,-0.0051611727767582
"66",0.84636721308112,-1.10976190028384,-0.899694249416897,-0.373378048084172,0.0889453507903208,1.44752163391347
"67",1.8130731931865,-0.717409455410712,-0.711651572559315,-0.434384960339087,-0.475654048936702,0.526026844059316
"68",-1.00779378541255,-0.652592573082786,-0.542119145158956,1.71189909950503,-0.0815267256484164,0.572133129797679
"69",-0.630084858342148,-0.131530050307732,-0.386511689185068,1.92154303146328,-0.858347655161416,0.084931221533081
"70",2.03615289838224,-0.482203661263503,-0.480694520314705,-0.418137421157478,-0.350640492563856,-0.304476803082695
"71",1.80949276443657,-0.771865249098978,-0.584372134911826,-0.37188944263798,-0.609390809160772,0.528024871372988
"72",1.40375192019244,-0.30748446236217,-0.397855436322727,1.08707628036709,-0.914259568060776,-0.87122873381386
"73",2.03496720773456,-0.335564242936666,-0.31111647187234,-0.501100523602099,-0.394295741328213,-0.492890227995241
"74",1.96402048050184,-0.25171779177905,-0.0866722157150069,-0.215443196125713,-0.580554921976294,-0.829632354905773
"75",1.39081332010169,-0.94654744324918,-0.735412923197734,-0.926266954802612,0.486569410035179,0.730844591112656
"76",1.73658498798477,-0.56179694605413,-0.729993412847324,0.547039477850648,-0.911035560609135,-0.0807985463248269
"77",2.03458973887565,-0.275343852614478,-0.413075132939246,-0.444708229479102,-0.380316272311275,-0.521146251531546
"78",-1.10665419101297,0.714108898712738,1.56389778709152,-0.633530872712989,-0.638776515420476,0.100954893342179
"79",1.83417770270702,-0.388631881774532,-0.542133769842893,0.478996977573261,-0.745439766557847,-0.636969262105005
"80",1.86831715103627,0.173388131592884,-0.311959211067855,-0.978051621325639,-0.108544230034411,-0.643150220201244
"81",0.320352969825643,1.02021030543235,0.447463198466572,-1.27966405277811,0.717818102783681,-1.22618052373014
"82",1.43546420297621,-0.985591722733902,0.0817749072765991,-1.02576782679745,-0.380270316777941,0.874390756056484
"83",1.3496348153034,-1.08876471340359,0.0386956347843645,-0.930718892985212,-0.364925112112916,0.996078268413953
"84",1.82005023056657,-0.270804751336495,-0.359186197193037,-1.21637692476435,-0.0375762175918048,0.0638938603191211
"85",2.02229812080253,-0.466015015410562,-0.353403819653933,-0.161792433617574,-0.528860512674723,-0.51222633944574
"86",1.85785098055711,-0.859914171370039,-0.290237665242745,-0.560449371413,-0.520701336060283,0.373451563528962
"87",-0.710663887379862,1.03843712146669,0.691282400711774,0.974327318178025,-0.960412661434738,-1.03297029154189
"88",1.95404447606416,-0.649415606946606,-0.510345485932796,-0.435141007896174,-0.530054939327934,0.170912564039353
"89",1.65541974278991,0.284024877753893,-0.0466177317693817,-1.07286291031677,0.177187851518098,-0.997151829975745
"90",1.88954130554642,-0.767032082008527,-0.65272942900468,0.29376210198562,-0.518601949648019,-0.244939946870815
"91",-0.555735961320357,0.0818673883827065,0.230998506187523,1.82319989649554,-0.960921926706645,-0.619407903038773
"92",-0.21639178956976,1.46970209155347,0.825084674191188,-0.549600680101261,-0.197952654514475,-1.33084164155916
"93",1.97101703912552,-0.112963430194193,-0.109843506223302,-0.365386034566378,-0.673282733420556,-0.709541334721093
"94",0.498524843908833,-1.25557365480767,-0.98136774220831,1.29737587138698,-0.243959227467907,0.68499990918808
"95",2.0209929436178,-0.614879069921551,-0.461386087114931,-0.266599280485843,-0.44776066074143,-0.230367845354047
"96",-0.966628007189256,1.34725145665554,0.422308559495578,-0.708191400614888,0.837552386657118,-0.932292995004095
"97",-0.214089073921386,0.240113283346313,1.88251193756531,-0.876957926726343,-0.67630120781097,-0.355277012452928
"98",-0.768369670014154,1.45547346394442,0.716188029850578,0.380101156845164,-0.744120068167321,-1.03927291245868
"99",0.349344189115281,1.43268643672232,0.591504940142185,-0.470146804208272,-0.481052420036322,-1.42233634173519
"100",1.67225112488402,0.583216789632296,-0.0437363217055838,-0.434495944149095,-0.672456443807043,-1.1047792048546
"101",0.702620068308191,-0.261365475802695,0.15489035372309,0.457331916341685,-1.87765716945971,0.824180306889436
"102",1.20074234135253,-0.874749316287602,-0.189885535125414,-0.472983593700596,-0.944332974057679,1.28120907781876
"103",2.03111262841082,-0.258380447887736,-0.355763237403491,-0.386528595385638,-0.493476857632322,-0.536963490101638
"104",1.87715163464886,0.00362295632219484,0.100737531474795,-0.338942888352433,-0.787807471744725,-0.854761762348696
"105",1.8243891439765,0.24510184826744,-0.0763976502289613,-0.243153803436224,-0.787149589689295,-0.962789948889455
"106",1.93507406422063,-0.677397545002009,-0.589538121211234,-0.198099691545172,-0.621900507507209,0.151861801044998
"107",-0.897486534572568,1.4553314057644,0.188810117270235,-0.359038189752895,0.76453583583737,-1.15215263454655
"108",1.19094302291063,0.104471108959048,0.462616117677501,0.652584242168319,-1.31784507122679,-1.0927694204887
"109",2.03165003861798,-0.324527816844669,-0.262363616888567,-0.448333072237619,-0.478079653136868,-0.518345879510256
"110",2.00179046815341,-0.23088717098075,-0.222998006507137,-0.638620418878694,-0.269490610974659,-0.639794260812173
"111",-0.25637342966984,1.17762169356016,0.553382557732996,-1.139003393391,0.803678936593454,-1.13930636482577
"112",0.630420242168044,0.990915749982855,0.329346484091268,-1.19683667468921,0.570607419576591,-1.32445322112955
"113",1.95802922905942,-0.679820052909114,-0.467710004750478,-0.393757394464691,-0.55717731419018,0.14043553725504
"114",1.87354796490842,-0.737716009280421,-0.636222122851665,-0.341100779028795,-0.533072894571132,0.374563840823597
"115",1.50753355179934,0.807932016188942,-1.02547084538671,-0.370696866558938,0.0215098564454744,-0.940807712488103
"116",1.98575482848166,0.00504511754826903,-0.575621404323144,-0.535687214151629,-0.278967839112814,-0.600523488442338
"117",1.62337021980627,-0.140526116800094,-0.277812470957894,0.684349538270571,-1.02991639408681,-0.859464776232041
"118",1.77846153193411,-0.8526482525284,-0.7637490940467,-0.622067058000885,0.0996478553106229,0.360355017331252
"119",2.04108764474235,-0.410058370645456,-0.400075573570686,-0.38921739400088,-0.422032181083132,-0.419704125442193
"120",2.04111208363688,-0.421188271350016,-0.415691197838798,-0.392045945767596,-0.414433423192071,-0.397753245488395
"121",2.04073026915105,-0.415631512046778,-0.399571803991193,-0.36913074604453,-0.433099572880978,-0.423296634187575
"122",2.04082473542251,-0.411972354883998,-0.42319688506622,-0.368562593071498,-0.421455568999767,-0.415637333401027
"123",1.96729599274227,-0.646822141000217,-0.61083638688044,-0.565600102623339,-0.135144137026949,-0.00889322521132641
"124",2.01640813180386,-0.628734426658391,-0.516022727345605,-0.394355612342998,-0.199341006050584,-0.277954359406278
"125",2.04113439438604,-0.41331860475518,-0.406674142022947,-0.391381759629527,-0.422748857757685,-0.407011030220705
"126",1.92065116172199,-0.843144699495602,-0.616941568503345,-0.201633747178213,-0.399104586041747,0.140173439496919
"127",1.34057915533858,-1.04432894452544,-1.01196134492665,-0.0349836616886961,-0.259145953311068,1.00984074911328
"128",2.01510400308908,-0.162824558803576,-0.432858348711978,-0.299072535192128,-0.625146736102907,-0.495201824278495
"129",1.54266838421512,-1.02151867631473,-0.628967775683505,-0.843044433319999,0.379828627990258,0.571033873112853
"130",2.00798557729394,-0.566404634159321,-0.565670418388553,-0.470666120871642,-0.311154636652301,-0.0940897672221206
"131",-0.0285688578159569,-0.911490370342407,-0.636347685647248,-0.866076695987782,1.09779381439109,1.34468979540231
"132",2.04123269472408,-0.404829029027152,-0.408065692775794,-0.412366153808305,-0.405332230410629,-0.410639588702199
"133",1.81736672951172,-0.752014476168774,-0.554462920546778,-0.423504776131129,-0.609841084768416,0.522456528103381
"134",1.84790861718226,0.102267293285643,0.103401394660468,-0.369850592097727,-0.771770517051015,-0.911956195979626
"135",1.40603668681323,-1.03791858934358,-0.784506242616308,-0.351130452476232,-0.291703801225006,1.0592223988479
"136",0.99690215648558,-1.29825928757245,-0.876298065606377,0.00864747407329645,-0.0748315261296842,1.24383924874963
"137",1.92130069417153,-0.709578440824814,-0.564289293442092,-0.426579335511283,-0.484807354566442,0.263953730173105
"138",2.03012570696241,-0.511601372697338,-0.473033556046703,-0.483541188210191,-0.254638957372876,-0.307310632635305
"139",2.03943421182555,-0.445847600495086,-0.443634828428719,-0.345674841868203,-0.435262151875863,-0.369014789157678
"140",2.03716966726071,-0.423844553031253,-0.429514488412332,-0.286302068113786,-0.4720262160393,-0.425482341664037
"141",0.302331795907216,-1.04998868418383,-0.682322362636255,-0.803414921082389,1.43375791813152,0.799636253863739
"142",2.00033508460971,-0.196923547466184,-0.254902944133898,-0.644775777305637,-0.263713742823739,-0.640019072880248
"143",2.02232136678479,-0.5346209088617,-0.507679179195849,-0.498219792854305,-0.275319679426198,-0.206481806446734
"144",2.04063995691657,-0.426584545652935,-0.381583053030426,-0.377603158639191,-0.438011595212703,-0.416857604381314
"145",2.03092496790731,-0.319599212376653,-0.467435274004715,-0.253617533226698,-0.489556439722221,-0.500716508577022
"146",2.04120412266743,-0.412085352080875,-0.411447107915459,-0.410625104625181,-0.410858795997093,-0.396187762048821
"147",2.04085479936372,-0.422970487851189,-0.410349276338316,-0.379324379867107,-0.433697364121751,-0.394513291185356
"148",2.04026522939946,-0.455983257752788,-0.413168196647892,-0.35997372627297,-0.397386788415858,-0.413753260309957
"149",1.23587204074453,-1.02197210261051,-0.902876900553363,-0.718414115167449,0.472921884175184,0.934469193411608
"150",0.0547901599192743,-0.502672879575449,-0.716326824388789,1.93500353384801,-0.693531325846554,-0.0772626639564915
"151",1.98807223058932,-0.286681917371171,-0.109659121263408,-0.269651013374276,-0.718908444305188,-0.603171734275278
"152",1.92435510787501,-0.72631419168209,-0.586592227736004,-0.632690490742145,0.12177801508175,-0.100536212796523
"153",0.824263369817048,-0.269747199221864,-0.643392949587925,1.62345780880353,-0.869239356531004,-0.665341673279789
"154",0.58257989615162,-1.05335846675229,-0.259369735594588,0.21785142554508,-1.02936325833907,1.54166013898925
"155",1.90554296661291,-0.731021339175489,-0.443370413715283,-0.28927729878024,-0.698759542936228,0.256885627994327
"156",1.98820023315895,-0.129768430857172,-0.596493059006793,-0.122843998818746,-0.642200490835398,-0.496894253640839
"157",1.94334192249168,-0.701036506865681,-0.693276879459453,-0.49981242687581,-0.0371296753175164,-0.0120864339732223
"158",2.01942580525342,-0.50159745410078,-0.559879269700344,-0.180988697887994,-0.493988454251522,-0.282971929312782
"159",0.513581085499508,-0.969974706089368,-0.0804684124014019,0.230444157669966,-1.20488861145119,1.51130648677249
"160",1.75898244473678,-0.788695009081107,-0.788213919884049,-0.714119266155699,0.191333211537156,0.340712538846918
"161",0.564188195962234,-0.957467392565684,-0.912946640025045,-0.800920301946955,0.86652955904236,1.24061657953309
"162",2.03605208639199,-0.278373283355229,-0.439018174280496,-0.393892509601204,-0.434871216744183,-0.489896902410878
"163",2.03563225383544,-0.370256050075616,-0.343656829585135,-0.329703523329442,-0.507401575995983,-0.484614274849267
"164",2.0409164497969,-0.392749984782907,-0.390791967051251,-0.398027866580788,-0.426163765787569,-0.433182865594384
"165",1.94311471366884,-0.658609828545799,-0.673606338362035,0.0521111915906504,-0.570551173603917,-0.0924585647477416
"166",1.99294161295273,-0.586088327346618,-0.345352945764839,-0.431207294870279,-0.615846664106872,-0.0144463808641185
"167",2.04096040723694,-0.427932233319229,-0.417901142665103,-0.417972282219393,-0.392297190420613,-0.384857558612601
"168",2.02924477925318,-0.50606014495388,-0.481318122156044,-0.493383397576521,-0.290938568401633,-0.257544546165105
"169",2.02919731356639,-0.511630177454283,-0.492774414329223,-0.288342865669355,-0.476496339907517,-0.25995351620601
"170",2.0255625350862,-0.523730743726216,-0.40674194735794,-0.169143543831406,-0.468704597151213,-0.457241703019423
"171",2.04063833898577,-0.387440490131966,-0.377064306986684,-0.435139569223009,-0.404284818840142,-0.436709153803965
"172",2.04045669497617,-0.4431746552006,-0.418236293745426,-0.417728429764325,-0.402013217978137,-0.359304098287685
"173",1.89192003516539,0.145127353849372,-0.0671020413397688,-0.425908761373792,-0.667972186017301,-0.876064400283905
"174",2.04034555642461,-0.439495932351877,-0.40107966951859,-0.416690357363553,-0.428490798822139,-0.354588798368447
"175",2.03782807275254,-0.465473187157203,-0.405583326273836,-0.399764146799741,-0.461388444463767,-0.305618968057988
"176",1.66209659623728,-0.834053142062362,-0.71456481528651,-0.84449973900658,0.206118498570105,0.524902601548067
"177",2.03342083857897,-0.310230139027485,-0.326676141080363,-0.37634102140574,-0.499361432555589,-0.520812104509798
"178",2.03886645301759,-0.364237623946518,-0.342623835679782,-0.458876603565383,-0.411874952056464,-0.461253437769442
"179",1.9628065804286,-0.0547997147256001,-0.710814862915768,-0.0721797502704691,-0.585887200278535,-0.539125052238231
"180",1.63198513096045,0.203016252934439,0.289848190583924,-1.06939628967258,-0.0223566209267406,-1.03309666387949
"181",1.57221348268331,-0.919854624794053,-0.380624066526614,-0.147220438592211,-0.930505926609583,0.805991573839151
"182",2.04117693930952,-0.41526091726426,-0.399945657463357,-0.402280834666383,-0.42010470787338,-0.403584822042145
"183",1.9399333589041,-0.737355998659648,-0.598042602784747,-0.190939144751285,-0.533387240569381,0.119791627860965
